order_id,Date,Timestamp,placement,target_group,IP,time_difference_second,conv_time,category,source,state,vendor,type,creative_name_clean,device,language,audience,time_difference_min,time_difference_day,month,Right_time_difference_day,attribution_rate,Right_attribution_rate
100,12/15/2019,12/15/2019 14:00:00,MOLINAMARKETPLACE_SC_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,M18-24,174.252.158.92,196,2019-12-15 14:00:00,Marketplace,Streaming Audio,South Carolina,Pandora,Display,iOS English Display,iOS,English,Display,4,1,12,1,0.990746604083418,
1000,12/3/2019,12/3/2019 19:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M35-44,172.58.31.188,5261,2019-12-03 19:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,88,1,12,1,0.969061395412622,
101,12/15/2019,12/15/2019 14:00:00,MOLINAMARKETPLACE_SC_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,M18-24,174.252.158.92,196,2019-12-15 14:00:00,Marketplace,Streaming Audio,South Carolina,Pandora,Display,iOS English Display,iOS,English,Display,4,1,12,1,0.990746604083418,
1016,12/13/2019,12/13/2019 22:28:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,99.203.67.15,5427,2019-12-13 22:28:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,91,1,12,1,0.968344367384766,
1017,12/13/2019,12/13/2019 22:28:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,99.203.67.15,5427,2019-12-13 22:28:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,91,1,12,1,0.968344367384766,
1018,12/13/2019,12/13/2019 22:28:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,99.203.67.15,5427,2019-12-13 22:28:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,91,1,12,1,0.968344367384766,
1035,11/21/2019,11/21/2019 19:29:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F25-30,107.77.236.32,5741,2019-11-21 19:29:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,96,1,11,1,0.952164343331586,
1036,11/21/2019,11/21/2019 19:29:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F25-30,107.77.236.32,5741,2019-11-21 19:29:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,96,1,11,1,0.952164343331586,
1037,11/21/2019,11/21/2019 19:30:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F25-30,107.77.236.32,5741,2019-11-21 19:30:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,96,1,11,1,0.952164343331586,
1038,11/21/2019,11/21/2019 19:30:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F25-30,107.77.236.32,5741,2019-11-21 19:30:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,96,1,11,1,0.952164343331586,
1039,11/21/2019,11/21/2019 19:30:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F25-30,107.77.236.32,5741,2019-11-21 19:30:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,96,1,11,1,0.952164343331586,
1040,11/21/2019,11/21/2019 19:30:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F25-30,107.77.236.32,5741,2019-11-21 19:30:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,96,1,11,1,0.952164343331586,
1041,11/21/2019,11/21/2019 19:30:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F25-30,107.77.236.32,5741,2019-11-21 19:30:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,96,1,11,1,0.952164343331586,
1043,12/10/2019,12/10/2019 22:18:00,MOLINAMARKETPLACE_MS_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F18-24,107.77.234.142,5752,2019-12-10 22:18:00,Marketplace,Streaming Audio,Mississippi,Pandora,Audio,iOS English Below50,iOS,English,Below50,96,1,12,1,0.952298561306799,
105,11/22/2019,11/22/2019 0:36:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F35-44,172.58.31.254,225,2019-11-22 00:36:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,4,1,11,1,0.983596245704862,
106,11/14/2019,11/14/2019 22:17:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSHGENRE_SP1X1,F18-24,172.58.31.177,233,2019-11-14 22:17:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS Spanish Latin Genre,iOS,Spanish,Latin Genre,4,1,11,1,0.975473331540163,
1064,11/12/2019,11/12/2019 22:32:00,MOLINAMARKETPLACE_SC_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,M25-30,107.77.237.14,6047,2019-11-12 22:32:00,Marketplace,Streaming Audio,South Carolina,Pandora,Display,iOS English Display,iOS,English,Display,101,1,11,1,0.957955374977292,
1074,11/25/2019,11/25/2019 2:39:00,MOLINAMARKETPLACE_CA_PANDORA_AV_GMDISPLAY_ENG300X250,F18-24,107.77.231.149,6163,2019-11-25 02:39:00,Marketplace,Streaming Audio,California,Pandora,Display,English AV Display,English,AV,Display,103,1,11,1,0.964988275421199,
1075,11/25/2019,11/25/2019 2:39:00,MOLINAMARKETPLACE_CA_PANDORA_AV_GMDISPLAY_ENG300X250,F18-24,107.77.231.149,6163,2019-11-25 02:39:00,Marketplace,Streaming Audio,California,Pandora,Display,English AV Display,English,AV,Display,103,1,11,1,0.964988275421199,
1076,11/25/2019,11/25/2019 2:40:00,MOLINAMARKETPLACE_CA_PANDORA_AV_GMDISPLAY_ENG300X250,F18-24,107.77.231.149,6163,2019-11-25 02:40:00,Marketplace,Streaming Audio,California,Pandora,Display,English AV Display,English,AV,Display,103,1,11,1,0.964988275421199,
1077,11/25/2019,11/25/2019 2:39:00,MOLINAMARKETPLACE_CA_PANDORA_AV_GMDISPLAY_ENG300X250,F18-24,107.77.231.149,6163,2019-11-25 02:39:00,Marketplace,Streaming Audio,California,Pandora,Display,English AV Display,English,AV,Display,103,1,11,1,0.964988275421199,
108,11/27/2019,11/27/2019 3:59:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M25-30,207.157.253.121,241,2019-11-27 03:59:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,5,1,11,1,0.983526074517485,
1088,12/6/2019,12/6/2019 19:51:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,107.77.229.127,6259,2019-12-06 19:51:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,105,1,12,1,0.964758573795327,
109,11/27/2019,11/27/2019 3:59:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M25-30,207.157.253.121,241,2019-11-27 03:59:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,5,1,11,1,0.983526074517485,
110,11/27/2019,11/27/2019 4:00:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M25-30,207.157.253.121,241,2019-11-27 04:00:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,5,1,11,1,0.983526074517485,
1102,12/4/2019,12/4/2019 20:33:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - ANDROID,M25-30,107.242.125.17,6434,2019-12-04 20:33:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,Android English Display,Android,English,Display,108,1,12,1,0.956437612946982,
1103,12/4/2019,12/4/2019 20:33:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - ANDROID,M25-30,107.242.125.17,6434,2019-12-04 20:33:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,Android English Display,Android,English,Display,108,1,12,1,0.956437612946982,
111,11/27/2019,11/27/2019 4:00:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M25-30,207.157.253.121,241,2019-11-27 04:00:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,5,1,11,1,0.983526074517485,
1116,11/26/2019,11/26/2019 1:32:00,MOLINAMARKETPLACE_MS_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F45-54,172.58.109.136,6726,2019-11-26 01:32:00,Marketplace,Streaming Audio,Mississippi,Pandora,Audio,Android English Below50,Android,English,Below50,113,1,11,1,0.94102295584063,
1120,12/2/2019,12/2/2019 16:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F18-24,159.83.115.5,6758,2019-12-02 16:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,113,1,12,1,0.962614332810228,
1121,12/2/2019,12/2/2019 16:12:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F18-24,159.83.115.5,6758,2019-12-02 16:12:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,113,1,12,1,0.962614332810228,
113,11/22/2019,11/22/2019 23:11:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:11:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
1138,11/22/2019,11/22/2019 23:06:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F25-30,107.77.230.102,6876,2019-11-22 23:06:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,115,1,11,1,0.9548542246106,
114,11/22/2019,11/22/2019 23:11:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:11:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
115,11/22/2019,11/22/2019 23:09:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:09:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
1151,11/14/2019,11/14/2019 23:50:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F18-24,172.58.21.103,7008,2019-11-14 23:50:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,117,1,11,1,0.954292374237659,
1152,11/14/2019,11/14/2019 23:50:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F18-24,172.58.21.103,7008,2019-11-14 23:50:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,117,1,11,1,0.954292374237659,
1153,11/14/2019,11/14/2019 23:50:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F18-24,172.58.21.103,7008,2019-11-14 23:50:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,117,1,11,1,0.954292374237659,
1154,11/14/2019,11/14/2019 23:50:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F18-24,172.58.21.103,7008,2019-11-14 23:50:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,117,1,11,1,0.954292374237659,
1155,11/14/2019,11/14/2019 23:50:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F18-24,172.58.21.103,7008,2019-11-14 23:50:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,117,1,11,1,0.954292374237659,
116,11/22/2019,11/22/2019 23:09:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:09:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
1161,12/6/2019,12/6/2019 21:55:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSHBELOW50_SP1X1,M25-30,172.58.31.221,7099,2019-12-06 21:55:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS Spanish Below50,iOS,Spanish,Below50,119,1,12,1,0.953248216189625,
1164,12/5/2019,12/5/2019 23:32:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M18-24,107.77.229.69,7157,2019-12-05 23:32:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,120,1,12,1,0.960903228782556,
117,11/22/2019,11/22/2019 23:09:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:09:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
1171,11/20/2019,11/20/2019 3:48:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F31-34,107.77.228.92,7208,2019-11-20 03:48:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,121,1,11,1,0.95344171566335,
1172,11/20/2019,11/20/2019 3:48:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F31-34,107.77.228.92,7208,2019-11-20 03:48:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,121,1,11,1,0.95344171566335,
1173,11/20/2019,11/20/2019 3:48:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F31-34,107.77.228.92,7208,2019-11-20 03:48:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,121,1,11,1,0.95344171566335,
1174,11/20/2019,11/20/2019 3:48:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F31-34,107.77.228.92,7208,2019-11-20 03:48:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,121,1,11,1,0.95344171566335,
1178,12/19/2019,12/19/2019 18:50:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M25-30,107.77.165.41,7261,2019-12-19 18:50:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,122,1,12,1,0.960457726668521,
118,11/22/2019,11/22/2019 23:09:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:09:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
119,11/22/2019,11/22/2019 23:09:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:09:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
1190,11/19/2019,11/19/2019 22:26:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F18-24,107.77.205.157,7385,2019-11-19 22:26:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,124,1,11,1,0.952689515336822,
1192,12/3/2019,12/3/2019 0:35:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F55-64,107.77.228.122,7424,2019-12-03 00:35:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,124,1,12,1,0.959759903290663,
1193,12/10/2019,12/10/2019 4:37:00,MOLINAMARKETPLACE_MS_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M31-34,107.242.113.49,7428,2019-12-10 04:37:00,Marketplace,Streaming Audio,Mississippi,Pandora,Audio,Android English Below50,Android,English,Below50,124,1,12,1,0.945208290508275,
1194,12/10/2019,12/10/2019 4:35:00,MOLINAMARKETPLACE_MS_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M31-34,107.242.113.49,7428,2019-12-10 04:35:00,Marketplace,Streaming Audio,Mississippi,Pandora,Audio,Android English Below50,Android,English,Below50,124,1,12,1,0.945208290508275,
1195,11/14/2019,11/14/2019 23:59:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M45-54,172.58.31.249,7432,2019-11-14 23:59:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,124,1,11,1,0.952489878257026,
1196,11/14/2019,11/14/2019 23:59:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M45-54,172.58.31.249,7432,2019-11-14 23:59:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,124,1,11,1,0.952489878257026,
1197,11/14/2019,11/14/2019 23:59:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M45-54,172.58.31.249,7432,2019-11-14 23:59:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,124,1,11,1,0.952489878257026,
1198,11/14/2019,11/14/2019 23:59:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M45-54,172.58.31.249,7432,2019-11-14 23:59:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,124,1,11,1,0.952489878257026,
1199,11/14/2019,11/14/2019 23:59:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M45-54,172.58.31.249,7432,2019-11-14 23:59:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,124,1,11,1,0.952489878257026,
120,11/22/2019,11/22/2019 23:09:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:09:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
1200,11/14/2019,11/14/2019 23:59:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M45-54,172.58.31.249,7432,2019-11-14 23:59:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,124,1,11,1,0.952489878257026,
1201,11/14/2019,11/14/2019 23:59:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M45-54,172.58.31.249,7432,2019-11-14 23:59:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,124,1,11,1,0.952489878257026,
1202,11/14/2019,11/14/2019 23:59:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M45-54,172.58.31.249,7432,2019-11-14 23:59:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,124,1,11,1,0.952489878257026,
1203,11/14/2019,11/14/2019 23:59:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M45-54,172.58.31.249,7432,2019-11-14 23:59:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,124,1,11,1,0.952489878257026,
1204,11/15/2019,11/15/2019 0:00:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M45-54,172.58.31.249,7432,2019-11-15 00:00:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,124,1,11,1,0.952489878257026,
1205,11/15/2019,11/15/2019 0:00:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M45-54,172.58.31.249,7432,2019-11-15 00:00:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,124,1,11,1,0.952489878257026,
1208,12/4/2019,12/4/2019 21:27:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDHGENRE_SP1X1,M35-44,107.77.165.57,7478,2019-12-04 21:27:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android Spanish Latin Genre,Android,Spanish,Latin Genre,125,1,12,1,0.951638624337752,
121,11/22/2019,11/22/2019 23:08:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:08:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
122,11/22/2019,11/22/2019 23:09:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:09:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
1229,11/22/2019,11/22/2019 22:24:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M55-64,172.58.29.172,7701,2019-11-22 22:24:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,129,1,11,1,0.951348079184596,
123,11/22/2019,11/22/2019 23:09:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:09:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
124,11/22/2019,11/22/2019 23:09:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:09:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
1245,12/4/2019,12/4/2019 23:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M35-44,107.77.230.153,7870,2019-12-04 23:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,132,1,12,1,0.957853111994068,
125,11/22/2019,11/22/2019 23:09:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:09:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
126,11/22/2019,11/22/2019 23:09:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:09:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
1263,12/3/2019,12/3/2019 4:14:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M55-64,107.242.121.6,8092,2019-12-03 04:14:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,135,1,12,1,0.956905404258595,
1264,12/3/2019,12/3/2019 4:14:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M55-64,107.242.121.6,8092,2019-12-03 04:14:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,135,1,12,1,0.956905404258595,
1265,12/3/2019,12/3/2019 4:13:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M55-64,107.242.121.6,8092,2019-12-03 04:13:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,135,1,12,1,0.956905404258595,
1266,12/3/2019,12/3/2019 4:14:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M55-64,107.242.121.6,8092,2019-12-03 04:14:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,135,1,12,1,0.956905404258595,
127,11/22/2019,11/22/2019 23:09:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:09:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
1272,11/18/2019,11/18/2019 20:11:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDHBELOW50_SP1X1,M18-24,107.77.165.52,8168,2019-11-18 20:11:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android Spanish Below50,Android,Spanish,Below50,137,1,11,1,0.94156243137701,
1274,11/12/2019,11/12/2019 4:31:00,MOLINAMARKETPLACE_CA_PANDORA_AV_HDISPLAY_SPA300X250,F25-30,107.77.228.186,8184,2019-11-12 04:31:00,Marketplace,Streaming Audio,California,Pandora,Display,Spanish AV Display,Spanish,AV,Display,137,1,11,1,0.948467299193253,
128,11/22/2019,11/22/2019 23:09:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F45-54,50.86.55.26,256,2019-11-22 23:09:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,5,1,11,1,0.975739128626662,
1281,11/21/2019,11/21/2019 17:48:00,MOLINAMARKETPLACE_MS_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F25-30,107.77.235.35,8240,2019-11-21 17:48:00,Marketplace,Streaming Audio,Mississippi,Pandora,Audio,Android English Below50,Android,English,Below50,138,1,11,1,0.934691574889628,
1282,11/21/2019,11/21/2019 17:48:00,MOLINAMARKETPLACE_MS_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F25-30,107.77.235.35,8240,2019-11-21 17:48:00,Marketplace,Streaming Audio,Mississippi,Pandora,Audio,Android English Below50,Android,English,Below50,138,1,11,1,0.934691574889628,
